"Table 11-1 ENTROPY AND ENTROPY OF FORMATION OF GAS - ORGANIC COMPOUNDS"
""
"Molecular Weight          Entropy             Entropy of Formation"
"NO       FORMULA                    NAME                         g/mol      S @ 298 K, joule/(mol K)   Sf@ 298 K, joule/(mol K)"
"101   |C2H3NO         METHYL ISOCYANATE                    57.052               271.21                    -134.429"
"102   |C2H4          ETHYLENE                              28.054               219.45                     -53.061"
"103   |C2H4Br2        1,1-DIBROMOETHANE                   187.862               327.60                     -97.233"
"104   |[C2H4Br2       1,2-DIBROMOETHANE                   187.862               329.74                     -94.986"
"105   |C2HA4CI2       1,1-DICHLOROETHANE                   98.959               305.06                    -190.575"
"106   |C2H4CI2        1,2-DICHLOROETHANE                   98.959               308.28                    -187.322"
"107   |C2H4CI20      BIS(CHLOROMETHYL)ETHER               114.959               360.00                    -238.135"
"108   |C2H4F2        1,1-DIFLUOROETHANE                    66.051               282.42                    -192.822"
"109   |C2H4F2        1,2-DIFLUOROETHANE                    66.051               288.19                    -187.825"
"110   |C2H4I2        1,2-DIIODOETHANE                     281.863                ——                        -40.114"
"111   [C2H40         ACETALDEHYDE                          44.053               250.20                    -110.884"
"112   |C2H40         ETHYLENE OXIDE                        44.053               242.92                    -132.584"
"113   |C2H40S        THIOACETIC-ACID                       76.113                e                         -93.745"
"114   |C2H402        ACETIC ACID                           60.053               282.50                    -195.036"
"115   |[C2H402       METHYL FORMATE                        60.053               285.20                    -176.388"
"116   |C2H4S         THIACYCLOPROPANE                      60.114                —                         -49.237"
"117   |C2H5Br        BROMOETHANE                          108.966               287.27                    -126.446"
"118   |C2H5CI        ETHYL CHLORIDE                        64.514               275.78                    -173.436"
"119   {C2H5CIO       2-CHLOROETHANOL                       80.514               321.00                    -231.427"
"120   |C2HSF         ETHYL FLUORIDE                        48.060               265.01                    -174.308"
"121   |C2HS5I        ETHYL IODIDE                         155.966               295.52                     -99.648"
"122   |C2H5N         ETHYLENEIMINE                         43.068               250.62                    -182.995"
"123   |C2H5NO        ACETAMIDE                             59.068               272.21                    -263.961"
"124   |C2H5NO        N-METHYLFORMAMIDE                     59.068               280.58                    -255.576"
"125   |C2H5NO2       NITROETHANE                           75.067               315.43                    -323.159"
"126   |C2H5NO3       ETHYL-NITRATE                        91.066                 —                        -392.789"
"127   |C2H6          ETHANE                               30.070                229.12                    -173.570"
"128   |C2H6AICI      DIMETHYLALUMINUM CHLORIDE            92.054                −−⋅∙∙−∙∙                    −−⋅∙∙−−"
"129   |C2H60         DIMETHYL ETHER                       46.069                266.69                    -238.538"
"130   |C2H60         ETHANOL                              46.069                282.59                    -223.143"
"131   |C2H60S        DIMETHYL SULFOXIDE                   78.135                306.27                    -313.500"
"132   |C2H602        ETHYLENE GLYCOL                      62.068                323.55                    -284.588"
"133   |C2H604S       DIMETHYL SULFATE                     126.133               335.00                    -509.810"
"134   |C2H6S         DIMETHYL SULFIDE                     62.136                285.85                    -149.187"
"135   [C2H6S         ETHYL MERCAPTAN                      62.136                296.06                    -138.923"
