Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS

"Ngas=A+BT+CT                             (ngas - micropoise, T - K)"
"NO     FORMULA                      NAME                 A             B              c      TMIN TMAX N, @25 C nge@TMIN ngo, @TMAX"
70 |C2HF302      TRIFLUOROACETIC ACID                 6.823     4.0112E-01    -7.5762E-05    258  1000  106.04   91.62      318.54
71 |C2HF5        PENTAFLUOROETHANE                    4504      52704E-01     -1.3533E-04    170  1000  140.60   81.18      387.21
72 |C2H2         ACETYLENE                           11557      4.2363E-01    -1.4174E-04    193  500   102.15   64.92      164.82
"73 |C2H2Br4      1,1,2,2-TETRABROMOETHANE             8.309     3.6748E-01    -3.5912E-05    517  1000    —      172.08     323.26"
"74 [C2H2CI2      1,1-DICHLOROETHYLENE                 -8.078    3.8859E-01    -7.9107E-05    305  1000    —      103.08     301.41"
"75 |C2H2CI2      cis-1,2-DICHLOROETHYLENE             7574      3.6605E-01    -6.7144E-05    334  1000    —      107.20     291.33"
"76 |C2H2CI2      trans-1,2-DICHLOROETHYLENE           -7.125    3.6505E-01    -6.8692E-05    321  1000    —_—    102.98     289.23"
77 |C2H2CI20     CHLOROACETYL CHLORIDE               -18.205    3.8542E-01    -5.7860E-05    350  1000    —      109.60     309.36
78 |C2H2CI20     DICHLOROACETALDEHYDE                 -5.363    3.2751E-01    -5.2553E-05    223  1000  87.61    65.06      269.59
                          Table 21-1 VISCOSITY OF GAS - ORGANIC COMPOUNDS (continued)

"Ngas =A+BT+CT?                                (ngas - micropoise, T - K)"
"NO     FORMULA                       NAME              A           B              C         TMIN    TMAX    ng.@25C    ng,, @TMIN   Ngas @TMAX"
79  |C2H2CI202    DICHLOROACETIC ACID               -5.508     3.0753E-01    -3.7358E-05     287     1000     82.86        79.68        264.66
"80  |C2H2CI3F      1,1,1-TRICHLOROFLUOROETHANE      -4.853     3.4986E-01    -5.4139E-05     173     1000     94.65        54.05        290.87"
"81  |C2H2CH4       1,1,1,2-TETRACHLOROETHANE        -9.963     3.3385E-01    -5.3254E-05     404     1000       —         116.22       270.63"
"82 |C2H2CI4        1,1,2,2-TETRACHLOROETHANE      -20.605     3.7770E-01     -56.4670E-05    418     998        ——        127.72       301.89"
"83 |C2H2F2         1,1-DIFLUOROETHYLENE             2.537     4.6454E-01    -1.1805E-04      188     1000    130.55        85.70       349.03"
"84 |C2H2F2        cis-1,2-DIFLUOROETHENE            -9.608    4.3427E-01    -1.0232E-04      275    1000     110.77       102.08       322.34"
"85 |C2H2F2        trans-1,2-DIFLUOROETHENE          -9.608    4.3427E-01    -1.0232E-04      275    1000     110.77       102.08       322.34"
"86 |C2H2F4        1,1,1,2-TETRAFLUOROETHANE         -56.083   5.0162E-01    -1.1800E-04      172    1000     133.99        77.70       378.54"
87 |[C2H20        KETENE                          -10.924     4.1236E-01    -9.3098E-05      200    1000     103.75       67.82        308.34
88 |C2H204        OXALIC ACID                      -6.842     2.8812E-01    -3.1638E-05      463    1000       —          119.80       249.74
89 [C2H3Br        VINYL BROMIDE                    -9.309     4.6189E-01    -9.4500E-05      289    1000     120.00       116.28       358.08
90 |C2H3CI        VINYL CHLORIDE                   -6.067     3.9013E-01    -8.3970E-05      260    1000     102.79       89.69        300.09
"91 |C2H3CIF2      1-CHLORO-1,1-DIFLUOROETHANE      -6.450     4.3456E-01    -9.8180E-05      263    1000     114.39       101.05       329.93"
92 |C2H3CIO       ACETYL CHLORIDE                    1.012    3.1562E-01    -6.2753E-06      277     761      94.56       87.96        237.56
93 |C2H3CIO       CHLOROACETALDEHYDE               -6.383     3.3296E-01    -56.6014E-05    293     1000      87.91       86.37        270.56
94 |C2H3CIO2      CHLOROACETIC ACID                -6.489     3.1233E-01    -3.8880E-05     333     1000       -          93.21        266.96
95 |C2H3CIO2      METHYL CHLOROFORMATE             -4.742     3.3821E-01    -5.7423E-05      192    1000      90.99       58.08        276.05
"96 |C2H3CI3       1,1,1-TRICHLOROETHANE           -19.216     4.0308E-01    -6.8618E-05     347      997       —          112.39       314.45"
"97 |C2H3CI3       1,1,2-TRICHLOROETHANE            -8.293     3.3989E-01    -5.3678E-05     387      987       —          115.21       274.89"
98 |[C2H3F        VINYL FLUORIDE                   -1.954     4.2566E-01    -1.0977E-04     201     1000     115.20       79.17        313.94
"99 |C2H3F3        1,1,1-TRIFLUOROETHANE            -3.539     4.9228E-01    -1.2372E-04     226     1000     132.24       101.40       365.02"
100 |C2H3N         ACETONITRILE                     -1.384     2.5204E-01    -2.4595E-05     308      750       ——         73.91        173.81
101 |C2H3NO        METHYL ISOCYANATE               -15.434     3.2530E-01    -5.4292E-05     312     1000       ——         80.77        255.57
102 |C2H4          ETHYLENE                         -3.985     3.8726E-01    -1.1227E-04      150    1000     101.50       51.68        271.00
"103 |C2H4Br2       1,1-DIBROMOETHANE                -6.137     4.1000E-01    -5.4252E-05     210     1000     111.28       77.57        349.61"
"104 |C2H4Br2       1,2-DIBROMOETHANE               -21.796     4.5011E-01    -5.9439E-05     405      995       e          150.75       367.22"
"105 |C2HA4CI2      1,1-DICHLOROETHANE              -12.991     4.0085E-01    -1.1779E-04     320      472       —          103.22       149.97"
"106 |C2H4CI2       1,2-DICHLOROETHANE                1.025     3.1792E-01    -4.1853E-05     322      561       ——         99.06        166.21"
