"Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS"
"MW        Te                   HFUS @ T:"
"NO       FORMULA                     NAME                     g/mol       K      kjoule/mol    kjoule/kg J   BTU/Ib"
"105    |C2H4Cl2      1,1-DICHLOROETHANE                    98.959    176.19        7.870         79.528       34.197"
"106    |[C2H4CI2     1,2-DICHLOROETHANE                    98.959    237 .49       8.828         89.209       38.360"
"107    |C2H4CI20     BIS(CHLOROMETHYL)ETHER               114.959    231.65       ———            —            ——"
"108    |C2H4F2       1,1-DIFLUOROETHANE                   66.051     156.15       e              ———          ——"
"109    |C2H4F2       1,2-DIFLUOROETHANE                    66.051    ——           ——             ——           —"
"110    |[C2H4I2      1,2-DIIODOETHANE                     281.863    356.16       ——                          ∙∙∙⋅⋅∙∙−∙⋅"
"111CZH4O             ACETALDEHYDE                          44 053    150.15        3.222         73.139       31.450"
"112    |C2H40        ETHYLENE OXIDE                        44.053    161.45        5.171         117.381      50.474"
"113    |C2H40S       THIOACETIC-ACID                       76.113    150.16       ————           ∙∙∙⋅⋅∙∙−∙⋅   ∙∙∙⋅⋅∙∙∙"
"114CZH402            ACETIC ACID                           60.053    289.81       11.715         195.078      83.883"
"1156   [|C2H402      METHYL FORMATE                        60.053    174.15        7.531         125.406      53.925"
"116    |C2H4S        THIACYCLOPROPANE                      60.114    165.37       e                           —"
"117    |C2H5Br       BROMOETHANE                          108.966    154.55        5.858         53.760       23.117"
"118    |C2H5CI       ETHYL CHLORIDE                        64.514    136.75        4.452         69.008       29.674"
"119    |C2H5CIO      2-CHLOROETHANOL                      80.514     205.65       --—--          -----        -—----"
"12002H5F             ETHYL FLUORIDE                       48.060     129.95       ———            ———          ——————"
"121    |C2H5I        ETHYL IODIDE                         155.966    162.05       ——————                      ————"
"122    |C2H5N        ETHYLENEIMINE                        43.068     195.20        5.870         136.296      58.607"
"123    [C2H5NO       ACETAMIDE                            59.068     354.15       15.707         265.914      114.343"
"124    |C2H5NO       N-METHYLFORMAMIDE                    59.068     269.35       14.300         242.094      104.100"
"125    {C2H5NO2      NITROETHANE                          75.067     183.63        9.853         131.256      56.440"
"126    |C2H5NO3      ETHYL-NITRATE                        91.066     17856         =eeeeem-      ——           ———"
"127    |C2H6         ETHANE                               30.070     90.35         2.859         95.078       40.884"
"128    |C2HB6AICI    DIMETHYLALUMINUM CHLORIDE            92.054     252.15       e              —————        ———————"
"129    [C2H60        DIMETHYL ETHER                       46.069     131.66       4937           107.165      46.081"
"130    |C2H60        ETHANOL                              46.069     159.05       4,931          107.035      46.025"
"131    |C2H60S       DIMETHYL SULFOXIDE                   78.135     291.67       13.933         178.320      76.677"
"132    |C2H602       ETHYLENE GLYCOL                      62.068     260.15       9.958          160.437      68.988"
"133    |C2H604S      DIMETHYL SULFATE                     126.133    241.35                                   —"
"134    |C2H6S        DIMETHYL SULFIDE                     62.136     174.88        7.985         128.508      55.259"
"135    |C2H6S        ETHYL MERCAPTAN                      62.136     125.26       4975           80.066       34 .429"
"136    |C2H6S2       DIMETHYL DISULFIDE                   94.202     188.44        9.192         97.578       41.958"
"137    |C2H7N        DIMETHYLAMINE                        45.084     180.96        5.941         131.776      56.664"
"138    |C2H7N        ETHYLAMINE                           45,084     192.15        9.350         207.391      89.178"
"139    [C2H7NO       MONOETHANOLAMINE                     61.084     283.65       20.496         335.538      144.281"
"140    [C2H8N2       ETHYLENEDIAMINE                      60.099     284.29       22.583         375.763      161.578"
"141    |C2H8SI       DIMETHYL SILANE                      60.171     122.93       ————           ———          ———"
"142    |C2N2         CYANOGEN                             52.036     245.25        8.109         155.834      67.009"
"143    |C3F6         HEXAFLUOROPROPYLENE                  150.023    116.65       ——e—————e      —            ——"
"144    |C3F60        HEXAFLUOROACETONE                    166.023    151.15        8.380         50.475       21.704"
"145    |C3F8         OCTAFLUOROPROPANE                    188.020    125.46        0.477          2.537        1.091"
"146    |C3H2N2       MALONONITRILE                        66.062     304.90       10.790         163.331      70.233"
"147    |C3H3CI       PROPARGYL CHLORIDE                   74.510     -----        -—----         ∙∙∙⋅⋅∙∙∙⋅∙   -----"
"148    |C3H3N        ACRYLONITRILE                        53.064     189.63        6.230         117.405      50.484"
"149    [C3H3NO       OXAZOLE                              69.063     --—--        -----          ∙∙∙⋅⋅∙∙∙∙    ∙∙∙⋅⋅∙∙∙∙"
"150C3H4              METHYLACETYLENE                      40.065     170.45       ———————-       ∙∙∙⋅⋅∙∙⋅∙    ∙∙∙⋅⋅∙∙−∙⋅"
"151CSH4              PROPADIENE                           40.065     136.87       ————————       ————emen     e"
"152    |C3H4Cl2      2,3-DICHLOROPROPENE                  110.970    191.50       ——————eee      ∙∙∙⋅⋅∙∙−∙⋅   ∙∙∙⋅⋅∙∙−∙⋅"
"153C3H4O             ACROLEIN                             56.064     185.45        1.020         18.193        7.823"
"154    |C3H40        PROPARGYL ALCOHOL                    56.064     22135         eeeeeee--     -----        ∙∙∙⋅⋅∙∙−−"
"155C3H402            ACRYLIC ACID                         72.064     286.65       11.129         154 .432     66.406"
"156    {C3H402       beta-PROPIOLACTONE                   72.064     239.75        9.410         130.578      56.149"
""
""
""
"137"
"                    Table 6-1 ENTHALPY OF FUSION - ORGANIC COMPOUNDS (continued)"
"MW          Te                     HFUS @ T¢"
"NO     FORMULA                     NAME                   g/mol        K      kjoule/mol     kjoule/kg   BTU/b"
"157 |C3H402        VINYL FORMATE                          72.064     ∙⋅⋅⋅⊤−⋯     ⋅∙−−∙−−∙⋅                 ......._"
"158C3H403          ETHYLENE CARBONATE                    88.063    309.55        10.042        114.032    49.034"
"159 [C3H403        PYRUVIC ACID                           88.063   286.75        e              ———        —"
"160 |C3H5Br        3-BROMO-1-PROPENE                     120.977    153.76       ———-           ——         —"
"161 |C3H5CI        2-CHLOROPROPENE                       76.525     135.75       ——             —          —"
"162 |C3H5CI        3-CHLOROPROPENE                       76.525     138.65       —              —          —"
"163 [C3H5CIO       alpha-EPICHLOROHYDRIN                 92.525    215.95        10.460        113.051    48.612"
"164 |C3H5CIO2      METHYL CHLOROACETATE                  108.524   241.03        11.288        104.014    44.726"
"165 [C3H5CIO2      ETHYL CHLOROFORMATE                   108.524    192.00       ———                       —"
"166 |C3H5CI3       1,2,3-TRICHLOROPROPANE                147431    258.45        ——             —          ——"
"167 [C3H5I         3-10DO-1-PROPENE                      167.977    173.86       -----          ⊶∙⋅∙⋅∙⋅−   −−−−⊷⊶⋅"
"16803H5N           PROPIONITRILE                         55.079     180.26        5.029        91.305     39.261"
"169 |C3H5NO        ACRYLAMIDE                            71.079    357.65        ⋅−∙∙⋅∙⋅⋅−                ⋅⋅∙⋅∙−−⋅⋅"
"170 |C3H5NO        HYDRACRYLONITRILE                     71.079    227.15         7.550       106.220     45675"
"171 |C3H5NO        LACTONITRILE                          71.079    233.00        12.800       180.081     77.435"
"172 |C3H5N309      NITROGLYCERINE                       227.088    286.15        26.600       117.135     50.368"
"173 |C3H6          CYCLOPROPANE                          42.081    14573          5.439       129.251     55.578"
"174 |C3H6          PROPYLENE                             42.081     87.90         3.003        71.362     30.686"
"175 |C3H6Br2       1,2-DIBROMOPROPANE                   201.888    217.96        ————                      ⊷−∙⊷⋯"
"176 |C3H6CI2       1,1-DICHLOROPROPANE                  112.986      e           S             ———-       ——"
"177 |C3H6CI2       1,2-DICHLOROPROPANE                  112.986    172.71        ———aee        S          −⊶−⋅∙−⋅"
"178 |C3H6CI2       1,3-DICHLOROPROPANE                  112.987    173.65        e             ——-        ——"
"179 |C3H6CI2       2,2-DICHLOROPROPANE                  112.986    239.36        —————         e          S"
"180 |C3H6I2        1,2-DIIODOPROPANE                    295.889    25316          —eeeee-      ———|e"
